qseqid,Orthogroup
125563,OG0002419
12559,OG0000026
12561,OG0009094
12563,OG0000009
125648,OG0034725
125728,OG0002156
12575,OG0000549
125753,OG0007426
12581,OG0002692
125836,OG0083921
12584,OG0083976
12589,OG0005843
125896,OG0000776
12595,OG0184046
12599,OG0097893
126007,OG0000010
12601,OG0003925
12603,OG0006384
126030,OG0012437
126114,OG0004299
126174,OG0000029
12619,OG0043234
12620,OG0043234
126249,OG0007711
126256,OG0000001
12627,OG0001368
126297,OG0000246
12636,OG0482373
126388,OG0013026
126409,OG0003497
126431,OG0000028
126447,OG0010520
12649,OG0482374
12651,OG0046923
126538,OG0001481
126564,OG0482246
12664,OG0482376
126684,OG0000000
126686,OG0000067
126688,OG0000837
12669,OG0184048
12682,OG0482378
1269,OG0026577
12695,OG0251011
12696,OG0178852
12698,OG0251011
12699,OG0178852
12703,OG0043234
127069,OG0000599
127107,OG0003430
12711,OG0097896
127164,OG0003108
12717,OG0083980
127202,OG0005654
127230,OG0000863
127231,OG0251053
127233,OG0251053
127242,OG0183825
12725,OG0043263
127266,OG0116683
127270,OG0005766
127285,OG0039906
12729,OG0083981
127306,OG0046999
127330,OG0057298
127358,OG0116685
127385,OG0064327
12739,OG0017011
127398,OG0037134
127405,OG0000219
12742,OG0097899
127433,OG0002415
12747,OG0000195
127471,OG0097519
127475,OG0000001
127487,OG0072982
12749,OG0251012
12750,OG0482384
127503,OG0004349
127504,OG0480699
12751,OG0019971
127527,OG0032591
127538,OG0008587
127552,OG0143752
12756,OG0005249
12757,OG0039580
127598,OG0024314
12760,OG0482385
127603,OG0046982
127636,OG0021269
127645,OG0003024
127648,OG0004788
127694,OG0480729
127710,OG0480734
12772,OG0001131
127731,OG0030791
127742,OG0000822
127790,OG0032642
127794,OG0480747
1278,OG0000153
127805,OG0037140
127806,OG0029188
12782,OG0482395
12787,OG0051695
127891,OG0039961
127894,OG0000521
127899,OG0014497
12792,OG0073249
128006,OG0097543
128022,OG0047006
128067,OG0000935
128073,OG0003604
128082,OG0004884
128085,OG0000000
128090,OG0025427
1281,OG0000193
12813,OG0015536
128135,OG0017503
128136,OG0000116
128151,OG0116709
128152,OG0007234
128161,OG0143771
128165,OG0143772
12818,OG0000727
128208,OG0097556
128210,OG0083697
12822,OG0482402
12825,OG0020448
128271,OG0006759
128296,OG0002209
1283,OG0000193
128308,OG0027762
12833,OG0014475
12837,OG0064527
1284,OG0480808
128408,OG0004798
128420,OG0116721
128429,OG0116722
128445,OG0097565
128456,OG0000727
128457,OG0083703
128470,OG0002527
128490,OG0480880
12856,OG0097902
128565,OG0000004
12857,OG0482406
12859,OG0015597
12860,OG0143836
12861,OG0002704
128637,OG0057329
12864,OG0008694
128642,OG0083712
12867,OG0007137
128671,OG0003188
128679,OG0004623
128712,OG0011509
12873,OG0117013
128758,OG0000786
128761,OG0183869
128765,OG0030767
128772,OG0000807
12878,OG0482410
128793,OG0002917
12882,OG0013294
128820,OG0001346
128855,OG0015594
128870,OG0073038
128874,OG0480978
128898,OG0004523
1289,OG0013036
128905,OG0002678
12891,OG0047115
128931,OG0004303
12894,OG0051754
128958,OG0004542
128991,OG0051048
129025,OG0022668
129038,OG0017710
129055,OG0003438
129072,OG0097608
12908,OG0184055
129086,OG0025410
129094,OG0012630
129114,OG0003373
129120,OG0003890
129129,OG0019962
129138,OG0006138
129140,OG0073048
129145,OG0004532
12917,OG0010880
12918,OG0007771
129199,OG0097614
12920,OG0029167
129219,OG0064298
129258,OG0001070
129261,OG0057341
129275,OG0027789
12928,OG0046991
129280,OG0000468
129292,OG0010291
129300,OG0000315
129308,OG0051672
12931,OG0008804
129312,OG0083745
129340,OG0000576
129368,OG0481081
12937,OG0008804
12938,OG0008804
12939,OG0008804
129408,OG0183889
129409,OG0064377
129410,OG0008028
129427,OG0002799
129437,OG0000343
129460,OG0064379
129462,OG0051675
129467,OG0034705
12947,OG0482419
129471,OG0023455
129473,OG0005351
12948,OG0047117
129482,OG0000429
129492,OG0007419
12951,OG0083983
129510,OG0027764
129547,OG0002424
129569,OG0083755
129575,OG0021835
12959,OG0073251
129595,OG0143799
12960,OG0184056
129600,OG0073064
12961,OG0039580
12962,OG0005249
12963,OG0184057
12964,OG0009236
129647,OG0250787
129654,OG0083757
129680,OG0481137
129685,OG0011082
129690,OG0008791
129693,OG0001822
1297,OG0083693
12971,OG0251015
129717,OG0083758
12972,OG0251016
129737,OG0013624
129761,OG0143804
129813,OG0034752
12984,OG0482425
129847,OG0083767
129858,OG0000294
12986,OG0482427
12987,OG0000334
12988,OG0482428
129887,OG0004479
129895,OG0043115
1299,OG0073005
12991,OG0083917
129939,OG0000598
129940,OG0000598
129953,OG0073078
129955,OG0019958
129977,OG0097638
129981,OG0064252
12999,OG0482431
129991,OG0143813
13000,OG0143790
130028,OG0004537
130032,OG0057357
130038,OG0481206
13006,OG0482433
13008,OG0070565
130100,OG0017032
13011,OG0083293
130114,OG0097646
130120,OG0083781
130127,OG0183914
130146,OG0073082
130149,OG0097648
130166,OG0043196
13020,OG0251022
13021,OG0251023
130210,OG0000053
130215,OG0000064
130217,OG0047032
13022,OG0482439
130220,OG0116789
13023,OG0482440
13024,OG0482441
13025,OG0251024
130266,OG0004409
130281,OG0083784
13030,OG0251026
130306,OG0083786
13031,OG0143975
130327,OG0000289
130349,OG0097654
130365,OG0051687
130379,OG0014135
130389,OG0481268
130396,OG0037159
1304,OG0057318
13040,OG0014409
13041,OG0117023
130416,OG0009144
13044,OG0482447
130447,OG0018618
130456,OG0116801
13046,OG0057475
13047,OG0057475
130498,OG0051690
13050,OG0116970
130502,OG0029205
130506,OG0038664
130519,OG0003800
13054,OG0000075
130541,OG0034773
13055,OG0482450
130559,OG0005337
13057,OG0117024
130573,OG0047039
13058,OG0482451
130582,OG0004390
13059,OG0482452
130592,OG0009600
13060,OG0184064
130627,OG0003506
13064,OG0143805
130661,OG0023185
130670,OG0000075
130672,OG0037164
130692,OG0000984
130707,OG0037165
130708,OG0025313
130727,OG0014405
13074,OG0184065
130785,OG0014136
1308,OG0143769
130804,OG0004020
130819,OG0000540
13082,OG0251029
130829,OG0002600
13083,OG0482460
130843,OG0481354
130866,OG0000025
130872,OG0097676
13088,OG0073256
130886,OG0006850
1309,OG0480810
13091,OG0482461
13092,OG0117025
130928,OG0024383
130947,OG0016127
130957,OG0000603
130959,OG0029208
130986,OG0143849
130991,OG0000300
130997,OG0007376
131,OG0083667
13100,OG0184067
131002,OG0021859
131013,OG0097686
131019,OG0064411
131026,OG0481391
131027,OG0000012
131031,OG0003568
13104,OG0000075
131042,OG0143851
13105,OG0117027
131052,OG0007492
131064,OG0001432
13107,OG0057423
131071,OG0057377
131072,OG0029209
1311,OG0002169
131144,OG0481424
131158,OG0097695
131169,OG0097697
131181,OG0011547
131191,OG0003846
131194,OG0083812
1312,OG0480811
13122,OG0251034
13124,OG0051773
131243,OG0143856
131270,OG0001464
13128,OG0083989
13129,OG0250967
131293,OG0005568
131299,OG0005921
131302,OG0006011
13131,OG0083990
131361,OG0034781
131379,OG0039881
13138,OG0005249
13139,OG0482466
131413,OG0057380
131414,OG0001749
13144,OG0007148
13146,OG0482469
131474,OG0021853
131499,OG0000048
1315,OG0097552
13150,OG0251037
131528,OG0097722
131544,OG0026550
131547,OG0064423
131548,OG0097725
131585,OG0022653
131587,OG0012517
13160,OG0251038
13161,OG0482472
13162,OG0184069
131624,OG0026519
13165,OG0184072
131650,OG0073129
13167,OG0083989
13168,OG0000000
13169,OG0097907
131692,OG0000036
131704,OG0005785
13171,OG0184061
131717,OG0037080
13172,OG0184062
13173,OG0251039
131736,OG0057388
131737,OG0057388
13174,OG0482474
13177,OG0143979
131773,OG0043211
13178,OG0482475
13179,OG0184063
13181,OG0482478
13183,OG0251040
131831,OG0003954
13184,OG0117030
131841,OG0008457
13185,OG0251041
131884,OG0016111
131908,OG0034697
13192,OG0251031
131925,OG0037072
13193,OG0143977
13195,OG0251032
13196,OG0183984
13197,OG0184073
131971,OG0013628
131987,OG0064432
13203,OG0184068
132036,OG0000067
132042,OG0009668
13205,OG0083917
132055,OG0083838
13207,OG0482484
13208,OG0184059
132083,OG0143875
132090,OG0001941
13210,OG0184058
13211,OG0000075
132114,OG0007886
132136,OG0000789
132146,OG0005630
132147,OG0001371
132149,OG0183967
13215,OG0001075
132182,OG0009596
132185,OG0143880
13219,OG0184065
132195,OG0057401
132198,OG0116864
132234,OG0003525
132240,OG0000719
132254,OG0000357
132263,OG0000448
132267,OG0116867
13227,OG0073255
13228,OG0083987
132288,OG0057402
13230,OG0116803
132317,OG0003086
132321,OG0025387
13234,OG0482492
132348,OG0007148
13235,OG0482493
13236,OG0251044
132371,OG0083856
132389,OG0006223
13239,OG0251045
13240,OG0143805
13241,OG0183905
13242,OG0482495
132421,OG0026586
132432,OG0003036
13244,OG0482496
132440,OG0001496
13245,OG0482497
132450,OG0064332
132455,OG0003728
13246,OG0108817
132461,OG0027355
13247,OG0143980
132472,OG0027782
13248,OG0251046
132483,OG0006104
132484,OG0005004
13249,OG0482498
132503,OG0009294
13251,OG0482499
132521,OG0000474
13253,OG0482501
132537,OG0000858
13254,OG0251047
132543,OG0049430
132552,OG0036852
132553,OG0001056
13256,OG0251048
132560,OG0014404
13257,OG0251048
13258,OG0482502
13259,OG0482503
132605,OG0027775
13261,OG0143975
13263,OG0482504
132632,OG0000443
132637,OG0036394
13266,OG0184074
13267,OG0482507
13268,OG0083689
13269,OG0251049
132695,OG0481722
13271,OG0073186
13272,OG0482508
13273,OG0482509
13274,OG0251050
132767,OG0250904
132773,OG0040005
132781,OG0083873
132798,OG0116888
132804,OG0083874
13281,OG0482513
132822,OG0097774
13283,OG0143981
13285,OG0482514
132853,OG0009753
13286,OG0183941
13288,OG0005249
13289,OG0005249
132892,OG0002649
13290,OG0097915
132910,OG0057418
13293,OG0040031
132930,OG0051733
13294,OG0026576
132946,OG0008714
13295,OG0022680
13296,OG0482515
132980,OG0013875
13299,OG0005372
133013,OG0047079
133025,OG0043228
133074,OG0083890
13310,OG0482516
133107,OG0002698
133129,OG0019959
133165,OG0116902
133170,OG0143911
133187,OG0183988
133214,OG0057369
133220,OG0083893
133245,OG0083894
13325,OG0482520
133256,OG0001374
1333,OG0116708
133301,OG0097794
133302,OG0019272
133320,OG0024358
13334,OG0097917
133343,OG0250919
13339,OG0008155
133402,OG0010766
13344,OG0032691
133454,OG0003204
133460,OG0024372
133507,OG0005847
133508,OG0116912
133515,OG0004575
133517,OG0097801
133522,OG0000292
13355,OG0251008
133554,OG0018624
133563,OG0143921
13359,OG0097918
13360,OG0008008
133608,OG0024347
133620,OG0051572
133622,OG0481917
133623,OG0481918
133626,OG0097805
13363,OG0026517
133636,OG0037185
13367,OG0003843
133692,OG0250932
1337,OG0017472
133701,OG0097808
133719,OG0002721
13373,OG0003305
13374,OG0000367
133744,OG0034794
133757,OG0008327
133762,OG0051745
133765,OG0481953
13377,OG0014410
133798,OG0003604
13380,OG0482528
13381,OG0014410
13382,OG0014410
13383,OG0014410
13384,OG0143831
133851,OG0250937
133855,OG0083910
133895,OG0003112
1339,OG0003468
133929,OG0016112
133932,OG0000006
13396,OG0019286
133977,OG0116936
133990,OG0020777
134012,OG0019282
134028,OG0482008
134031,OG0000078
134046,OG0000159
134048,OG0057441
13407,OG0000005
13409,OG0116354
134109,OG0006576
13411,OG0482531
134116,OG0007147
13412,OG0116728
134157,OG0002078
13416,OG0064531
134173,OG0037191
134188,OG0043244
13423,OG0011318
134233,OG0008668
13424,OG0482533
134247,OG0097837
13425,OG0005249
134269,OG0008198
134285,OG0116954
134291,OG0057393
13431,OG0032692
134316,OG0073209
13432,OG0043267
13435,OG0032692
134359,OG0097844
13437,OG0482535
13441,OG0005249
134415,OG0000029
134435,OG0000589
13445,OG0015370
134454,OG0047095
134464,OG0250963
134476,OG0083937
134483,OG0482106
13449,OG0482536
13450,OG0005249
13452,OG0037138
134528,OG0015187
13455,OG0024391
13456,OG0039580
13459,OG0005249
13460,OG0482537
134625,OG0051755
134629,OG0016558
134663,OG0051589
134669,OG0007111
13467,OG0482539
134672,OG0047098
13468,OG0002473
134683,OG0064500
134686,OG0250971
134689,OG0073218
13469,OG0000884
134722,OG0003036
13473,OG0143831
134741,OG0083326
13475,OG0116800
134751,OG0009095
134771,OG0000184
13479,OG0014386
134790,OG0020792
134796,OG0027751
1348,OG0083695
13480,OG0039580
134817,OG0097861
13482,OG0039580
134827,OG0083953
134836,OG0011105
13484,OG0251054
134848,OG0073223
134862,OG0005094
134877,OG0004667
13488,OG0184013
134884,OG0014288
13490,OG0011318
13492,OG0251056
13493,OG0010836
134939,OG0011210
134943,OG0073228
13495,OG0011318
134963,OG0073229
13498,OG0011318
13499,OG0010836
1350,OG0000632
13500,OG0011318
135005,OG0064364
135009,OG0030821
135014,OG0000625
135017,OG0097874
13503,OG0482540
13505,OG0049832
135059,OG0005066
13506,OG0183941
135062,OG0482253
13507,OG0011318
135071,OG0001297
13508,OG0482541
135081,OG0025437
13509,OG0000884
1351,OG0029161
13510,OG0011318
135102,OG0039970
13511,OG0011318
135122,OG0064510
13513,OG0482542
135141,OG0030742
135149,OG0116991
13515,OG0000884
135161,OG0029163
13521,OG0010670
13525,OG0143870
135252,OG0482303
135254,OG0001018
135269,OG0003357
135273,OG0014412
13528,OG0482544
135280,OG0482313
13529,OG0011318
13530,OG0482545
13532,OG0000884
135325,OG0013638
135336,OG0008916
13534,OG0011318
135340,OG0009419
13536,OG0010670
135368,OG0003207
13537,OG0482546
135373,OG0000175
13538,OG0016337
13541,OG0011318
13542,OG0011212
135420,OG0051766
13543,OG0057330
135433,OG0143964
13544,OG0251056
135451,OG0021883
135467,OG0064518
13547,OG0143972
13548,OG0016337
13549,OG0015370
13550,OG0010836
135502,OG0000018
135506,OG0482364
13553,OG0143870
135536,OG0064521
13554,OG0251057
13555,OG0000884
135550,OG0000038
135559,OG0018611
13557,OG0011318
135571,OG0032598
135574,OG0051768
13558,OG0008339
135597,OG0051514
13560,OG0009236
135609,OG0039981
13561,OG0024273
135614,OG0006016
135624,OG0029230
13563,OG0097600
135637,OG0143970
13564,OG0482547
13566,OG0117032
135668,OG0064526
13571,OG0009236
13572,OG0015370
135734,OG0029164
135741,OG0051771
135746,OG0083982
135756,OG0008693
135757,OG0117014
135761,OG0043266
13577,OG0023483
135774,OG0251014
13578,OG0482548
135782,OG0002974
135798,OG0116985
135801,OG0251018
13582,OG0184057
135820,OG0482434
13583,OG0047016
135830,OG0482442
135833,OG0117020
135839,OG0097908
13584,OG0010836
135849,OG0482449
135855,OG0183905
135867,OG0083986
135886,OG0057475
13589,OG0184057
135891,OG0051772
135896,OG0251033
135897,OG0097912
135901,OG0184071
135907,OG0117028
135910,OG0184072
135915,OG0000675
13592,OG0005927
13593,OG0251054
13594,OG0000297
135941,OG0000418
13596,OG0005249
13597,OG0039970
13598,OG0011318
135985,OG0073260
135996,OG0039938
136,OG0143745
136017,OG0064529
136024,OG0000378
136030,OG0010769
136034,OG0006557
136037,OG0001740
136038,OG0002386
136043,OG0002498
136047,OG0018630
136048,OG0001775
13605,OG0183945
136051,OG0003875
136053,OG0025426
136054,OG0000070
136055,OG0001924
13606,OG0011318
136069,OG0000245
136079,OG0002345
13608,OG0057330
136080,OG0001963
136083,OG0001706
136084,OG0000010
136085,OG0000494
136086,OG0012345
13609,OG0039981
136092,OG0000842
136093,OG0000552
136096,OG0000294
136098,OG0001162
136101,OG0057299
136102,OG0015699
136103,OG0001431
136104,OG0008508
136106,OG0250704
136107,OG0480670
136108,OG0000126
136109,OG0009397
136110,OG0480672
136111,OG0057300
136114,OG0014138
136119,OG0017019
136120,OG0003487
136121,OG0047002
136124,OG0000037
136126,OG0480676
136129,OG0480677
136133,OG0480679
136135,OG0013413
136136,OG0000192
136137,OG0025384
13614,OG0010836
136141,OG0064328
136142,OG0480680
136143,OG0480682
136151,OG0051646
136153,OG0000169
136155,OG0004251
13616,OG0482549
136161,OG0000144
136162,OG0000569
136164,OG0000692
136168,OG0001994
13617,OG0251058
136170,OG0480685
136173,OG0000674
136175,OG0480689
136181,OG0000129
136182,OG0000027
136186,OG0007494
136187,OG0480693
136188,OG0002583
13619,OG0251058
136191,OG0480696
136192,OG0004288
136196,OG0001846
136197,OG0083671
136199,OG0000127
13620,OG0482550
136201,OG0003214
136202,OG0004928
136203,OG0032606
136208,OG0049723
13621,OG0482551
136215,OG0480698
136216,OG0004103
136217,OG0002469
136219,OG0001701
136220,OG0064331
136222,OG0000011
136224,OG0005141
136225,OG0032638
136226,OG0002383
136227,OG0001013
136229,OG0097523
13623,OG0010836
136238,OG0000030
136239,OG0001196
136240,OG0143750
136241,OG0480704
136242,OG0000023
136245,OG0001734
136248,OG0005203
13625,OG0021882
136252,OG0480707
136257,OG0002522
13626,OG0023483
136260,OG0015716
136262,OG0000102
136264,OG0000001
136266,OG0064333
136267,OG0064333
136268,OG0000108
136270,OG0002627
136275,OG0480709
136277,OG0007052
136278,OG0014127
13628,OG0000884
136281,OG0007786
136283,OG0116693
136286,OG0001187
136293,OG0020778
136299,OG0005920
136301,OG0001855
136303,OG0003526
136306,OG0000045
136307,OG0000045
136308,OG0000045
136311,OG0072990
136315,OG0000021
136320,OG0049832
136321,OG0064320
136322,OG0183831
136324,OG0016576
136325,OG0001695
136327,OG0001633
136339,OG0480719
136342,OG0000498
136344,OG0250710
136345,OG0000018
136346,OG0000131
136347,OG0000131
136352,OG0006021
136358,OG0002507
136360,OG0001926
136361,OG0000580
136365,OG0000446
136370,OG0001260
136371,OG0250713
136375,OG0022645
136376,OG0002388
136379,OG0000032
136380,OG0043136
136382,OG0001081
136384,OG0047005
136385,OG0000107
136386,OG0030761
136388,OG0001260
136398,OG0003818
136400,OG0051649
136414,OG0000179
136416,OG0018025
136417,OG0003046
136425,OG0024342
136427,OG0004546
136428,OG0000429
136434,OG0000036
136437,OG0001125
136438,OG0480744
136440,OG0002025
136444,OG0016557
136445,OG0034755
136448,OG0001040
136449,OG0026563
136450,OG0003404
136454,OG0051651
136459,OG0003694
136460,OG0005540
136463,OG0000200
136465,OG0183835
136470,OG0002335
136473,OG0001217
136475,OG0000002
136478,OG0000376
136479,OG0072996
136481,OG0001072
136483,OG0032618
136484,OG0001333
136485,OG0002525
136488,OG0002629
136489,OG0003736
136496,OG0002549
136500,OG0007083
136501,OG0000227
136502,OG0002001
136507,OG0005393
136510,OG0010768
136511,OG0000860
136514,OG0001781
136515,OG0003541
136517,OG0000727
136518,OG0039960
136521,OG0000289
136526,OG0097536
136528,OG0009433
136530,OG0039962
136532,OG0000023
136533,OG0097537
136535,OG0014497
136538,OG0002606
136539,OG0002281
136541,OG0002002
136542,OG0000061
136543,OG0480757
136549,OG0015703
136551,OG0005217
136552,OG0005957
136560,OG0018629
136564,OG0001245
136568,OG0007990
136571,OG0051656
136572,OG0000015
136573,OG0002433
136582,OG0480769
136584,OG0007376
136585,OG0001890
136586,OG0001890
136591,OG0000205
136592,OG0002585
136594,OG0000011
136598,OG0001383
136600,OG0012268
136606,OG0002016
136607,OG0002173
136608,OG0000775
136611,OG0083690
136613,OG0013033
136616,OG0005285
136620,OG0480772
136621,OG0000729
136623,OG0083691
136627,OG0116705
136629,OG0480774
136634,OG0480778
136637,OG0480781
136640,OG0000638
136642,OG0480783
136645,OG0020794
136646,OG0008078
136647,OG0001854
136648,OG0003842
136649,OG0004504
136651,OG0003697
136652,OG0003412
136654,OG0000709
136656,OG0051517
136659,OG0480788
136665,OG0001436
136667,OG0480791
136672,OG0000650
136674,OG0000924
136676,OG0000935
136677,OG0004569
136678,OG0004513
136679,OG0000096
136687,OG0029189
136695,OG0025427
136697,OG0001273
136702,OG0001880
136706,OG0097550
136708,OG0480806
136710,OG0004245
136711,OG0000688
136712,OG0480809
136713,OG0014685
136714,OG0046988
136715,OG0000157
136717,OG0002068
136719,OG0005154
136726,OG0000000
136727,OG0000371
136728,OG0097551
136730,OG0006263
136733,OG0000028
136734,OG0480812
136736,OG0001244
136738,OG0003867
136741,OG0000960
136742,OG0039964
136745,OG0039965
136746,OG0001671
136748,OG0019268
136749,OG0000071
136750,OG0009696
136751,OG0010572
136753,OG0073007
136754,OG0480816
136755,OG0183831
136762,OG0004333
136763,OG0002593
136765,OG0004719
136766,OG0000076
136767,OG0250727
136771,OG0032644
136774,OG0183850
136778,OG0004314
136785,OG0480824
136786,OG0480828
136790,OG0000247
136796,OG0000006
136804,OG0008963
136809,OG0000156
136815,OG0002100
136816,OG0116713
136817,OG0000729
136822,OG0250730
