"qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"ENA|CAB5803759|CAB5803759.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5803861|CAB5803861.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5803923|CAB5803923.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804194|CAB5804194.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804309|CAB5804309.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804413|CAB5804413.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804597|CAB5804597.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804601|CAB5804601.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804605|CAB5804605.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804608|CAB5804608.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804612|CAB5804612.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804620|CAB5804620.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804622|CAB5804622.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804631|CAB5804631.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804775|CAB5804775.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804836|CAB5804836.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5804860|CAB5804860.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5805202|CAB5805202.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5805414|CAB5805414.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5805760|CAB5805760.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5805941|CAB5805941.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5806414|CAB5806414.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5806685|CAB5806685.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5806941|CAB5806941.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807086|CAB5807086.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807175|CAB5807175.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807244|CAB5807244.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807278|CAB5807278.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807446|CAB5807446.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5807900|CAB5807900.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808016|CAB5808016.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808239|CAB5808239.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808503|CAB5808503.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808531|CAB5808531.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808543|CAB5808543.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808579|CAB5808579.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808585|CAB5808585.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5808839|CAB5808839.1",NA,NA,NA,NA,"aurli_only"
"ENA|CAB5728993|CAB5728993.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729179|CAB5729179.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729375|CAB5729375.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729392|CAB5729392.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729395|CAB5729395.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729477|CAB5729477.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729696|CAB5729696.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5729828|CAB5729828.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730162|CAB5730162.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730248|CAB5730248.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730326|CAB5730326.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730408|CAB5730408.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730418|CAB5730418.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730529|CAB5730529.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730659|CAB5730659.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730781|CAB5730781.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730814|CAB5730814.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5730980|CAB5730980.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731213|CAB5731213.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731276|CAB5731276.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731300|CAB5731300.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731442|CAB5731442.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731447|CAB5731447.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731828|CAB5731828.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5731980|CAB5731980.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732028|CAB5732028.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732153|CAB5732153.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732331|CAB5732331.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732334|CAB5732334.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732465|CAB5732465.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5732656|CAB5732656.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733135|CAB5733135.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733160|CAB5733160.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733228|CAB5733228.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733249|CAB5733249.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733329|CAB5733329.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733366|CAB5733366.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733675|CAB5733675.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733790|CAB5733790.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5733902|CAB5733902.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5734203|CAB5734203.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5734368|CAB5734368.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5734852|CAB5734852.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5734956|CAB5734956.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735165|CAB5735165.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735195|CAB5735195.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735263|CAB5735263.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735295|CAB5735295.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735554|CAB5735554.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735636|CAB5735636.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735649|CAB5735649.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735866|CAB5735866.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5735933|CAB5735933.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5736021|CAB5736021.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5736083|CAB5736083.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5736884|CAB5736884.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737147|CAB5737147.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737762|CAB5737762.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737806|CAB5737806.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737907|CAB5737907.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737914|CAB5737914.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737918|CAB5737918.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737931|CAB5737931.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737936|CAB5737936.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5737956|CAB5737956.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738005|CAB5738005.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738258|CAB5738258.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738264|CAB5738264.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738295|CAB5738295.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738432|CAB5738432.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738467|CAB5738467.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738630|CAB5738630.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738671|CAB5738671.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5738874|CAB5738874.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5739271|CAB5739271.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5739634|CAB5739634.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740076|CAB5740076.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740151|CAB5740151.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740235|CAB5740235.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740269|CAB5740269.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740352|CAB5740352.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740574|CAB5740574.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740880|CAB5740880.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5740895|CAB5740895.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5741186|CAB5741186.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5741190|CAB5741190.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5741784|CAB5741784.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5741949|CAB5741949.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5741963|CAB5741963.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5742396|CAB5742396.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5742943|CAB5742943.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743089|CAB5743089.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743093|CAB5743093.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743234|CAB5743234.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743301|CAB5743301.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743385|CAB5743385.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743389|CAB5743389.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5743790|CAB5743790.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5744465|CAB5744465.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5744613|CAB5744613.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5744925|CAB5744925.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745343|CAB5745343.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745395|CAB5745395.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745560|CAB5745560.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745645|CAB5745645.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745913|CAB5745913.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5745921|CAB5745921.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5746304|CAB5746304.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5746458|CAB5746458.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5746590|CAB5746590.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5746687|CAB5746687.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5747063|CAB5747063.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5747469|CAB5747469.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5748126|CAB5748126.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5748505|CAB5748505.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5748679|CAB5748679.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5749005|CAB5749005.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5749691|CAB5749691.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750300|CAB5750300.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750325|CAB5750325.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750351|CAB5750351.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750595|CAB5750595.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750599|CAB5750599.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5750857|CAB5750857.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5751832|CAB5751832.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5751874|CAB5751874.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5752688|CAB5752688.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5752787|CAB5752787.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5752803|CAB5752803.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5753170|CAB5753170.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5753325|CAB5753325.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5753585|CAB5753585.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5753755|CAB5753755.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5753760|CAB5753760.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754001|CAB5754001.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754409|CAB5754409.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754449|CAB5754449.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754454|CAB5754454.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754600|CAB5754600.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754659|CAB5754659.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754694|CAB5754694.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5754795|CAB5754795.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5755129|CAB5755129.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756559|CAB5756559.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756648|CAB5756648.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756714|CAB5756714.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756773|CAB5756773.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756778|CAB5756778.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5756952|CAB5756952.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757062|CAB5757062.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757138|CAB5757138.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757485|CAB5757485.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757674|CAB5757674.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757690|CAB5757690.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757695|CAB5757695.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757700|CAB5757700.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5757706|CAB5757706.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758452|CAB5758452.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758493|CAB5758493.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758728|CAB5758728.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758769|CAB5758769.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758939|CAB5758939.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5758964|CAB5758964.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5759060|CAB5759060.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5759957|CAB5759957.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5760138|CAB5760138.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5760365|CAB5760365.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5760375|CAB5760375.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5760726|CAB5760726.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5760833|CAB5760833.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5761271|CAB5761271.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5761376|CAB5761376.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5761508|CAB5761508.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5761654|CAB5761654.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5761670|CAB5761670.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762023|CAB5762023.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762129|CAB5762129.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762468|CAB5762468.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762473|CAB5762473.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762477|CAB5762477.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762541|CAB5762541.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762568|CAB5762568.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5762943|CAB5762943.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763109|CAB5763109.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763346|CAB5763346.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763351|CAB5763351.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763361|CAB5763361.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763770|CAB5763770.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5763788|CAB5763788.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764019|CAB5764019.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764024|CAB5764024.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764207|CAB5764207.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764402|CAB5764402.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764406|CAB5764406.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5764410|CAB5764410.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765247|CAB5765247.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765293|CAB5765293.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765409|CAB5765409.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765422|CAB5765422.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765668|CAB5765668.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5765930|CAB5765930.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5766146|CAB5766146.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5766428|CAB5766428.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5766435|CAB5766435.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5767300|CAB5767300.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5767305|CAB5767305.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5767749|CAB5767749.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5767892|CAB5767892.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768097|CAB5768097.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768100|CAB5768100.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768175|CAB5768175.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768402|CAB5768402.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768407|CAB5768407.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768550|CAB5768550.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768602|CAB5768602.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5768877|CAB5768877.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769100|CAB5769100.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769105|CAB5769105.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769110|CAB5769110.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769174|CAB5769174.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769340|CAB5769340.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769580|CAB5769580.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769720|CAB5769720.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769771|CAB5769771.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5769773|CAB5769773.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5770158|CAB5770158.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5770387|CAB5770387.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5770701|CAB5770701.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5770705|CAB5770705.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5770937|CAB5770937.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771027|CAB5771027.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771055|CAB5771055.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771075|CAB5771075.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771080|CAB5771080.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771170|CAB5771170.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771387|CAB5771387.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5771603|CAB5771603.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5772294|CAB5772294.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5772484|CAB5772484.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5772658|CAB5772658.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5772684|CAB5772684.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5772782|CAB5772782.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5773064|CAB5773064.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5773416|CAB5773416.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774268|CAB5774268.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774271|CAB5774271.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774275|CAB5774275.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774279|CAB5774279.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774285|CAB5774285.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774289|CAB5774289.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774342|CAB5774342.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774705|CAB5774705.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774735|CAB5774735.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774749|CAB5774749.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5774752|CAB5774752.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775517|CAB5775517.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775521|CAB5775521.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775526|CAB5775526.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775527|CAB5775527.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775552|CAB5775552.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775557|CAB5775557.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775585|CAB5775585.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775718|CAB5775718.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775955|CAB5775955.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775989|CAB5775989.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5775991|CAB5775991.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5776081|CAB5776081.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5776211|CAB5776211.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5776276|CAB5776276.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5776528|CAB5776528.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5776533|CAB5776533.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777040|CAB5777040.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777219|CAB5777219.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777273|CAB5777273.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777285|CAB5777285.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777430|CAB5777430.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777434|CAB5777434.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777824|CAB5777824.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777844|CAB5777844.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777847|CAB5777847.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777851|CAB5777851.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777855|CAB5777855.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777859|CAB5777859.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777898|CAB5777898.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777946|CAB5777946.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777949|CAB5777949.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777955|CAB5777955.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777978|CAB5777978.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5777982|CAB5777982.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778017|CAB5778017.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778025|CAB5778025.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778030|CAB5778030.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778041|CAB5778041.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778046|CAB5778046.1",NA,NA,NA,NA,"aurantio_only"
"ENA|CAB5778070|CAB5778070.1",NA,NA,NA,NA,"aurantio_only"
