"","qseqid","diff_Tscore","diff_E_Value","diff_P_Ident","perc_diff_Tscore","Group"
"1","ENA|ABE97915|ABE97915.1",NA,NA,NA,NA,"aurantio_only"
"316","ENA|CAB5751780|CAB5751780.1",NA,NA,NA,NA,"aurantio_only"
"317","ENA|CAB5751800|CAB5751800.1",NA,NA,NA,NA,"aurantio_only"
"318","ENA|CAB5751832|CAB5751832.1",NA,NA,NA,NA,"aurantio_only"
"319","ENA|CAB5751874|CAB5751874.1",NA,NA,NA,NA,"aurantio_only"
"320","ENA|CAB5751879|CAB5751879.1",NA,NA,NA,NA,"aurantio_only"
"321","ENA|CAB5751901|CAB5751901.1",NA,NA,NA,NA,"aurantio_only"
"322","ENA|CAB5751906|CAB5751906.1",NA,NA,NA,NA,"aurantio_only"
"323","ENA|CAB5751915|CAB5751915.1",NA,NA,NA,NA,"aurantio_only"
"324","ENA|CAB5752216|CAB5752216.1",NA,NA,NA,NA,"aurantio_only"
"325","ENA|CAB5752265|CAB5752265.1",NA,NA,NA,NA,"aurantio_only"
"326","ENA|CAB5752329|CAB5752329.1",NA,NA,NA,NA,"aurantio_only"
"327","ENA|CAB5752367|CAB5752367.1",NA,NA,NA,NA,"aurantio_only"
"328","ENA|CAB5752437|CAB5752437.1",NA,NA,NA,NA,"aurantio_only"
"329","ENA|CAB5752688|CAB5752688.1",NA,NA,NA,NA,"aurantio_only"
"330","ENA|CAB5752787|CAB5752787.1",NA,NA,NA,NA,"aurantio_only"
"331","ENA|CAB5752797|CAB5752797.1",NA,NA,NA,NA,"aurantio_only"
"332","ENA|CAB5752803|CAB5752803.1",NA,NA,NA,NA,"aurantio_only"
"333","ENA|CAB5752933|CAB5752933.1",NA,NA,NA,NA,"aurantio_only"
"334","ENA|CAB5752939|CAB5752939.1",NA,NA,NA,NA,"aurantio_only"
"335","ENA|CAB5752943|CAB5752943.1",NA,NA,NA,NA,"aurantio_only"
"336","ENA|CAB5752956|CAB5752956.1",NA,NA,NA,NA,"aurantio_only"
"337","ENA|CAB5753103|CAB5753103.1",NA,NA,NA,NA,"aurantio_only"
"338","ENA|CAB5753170|CAB5753170.1",NA,NA,NA,NA,"aurantio_only"
"339","ENA|CAB5753198|CAB5753198.1",NA,NA,NA,NA,"aurantio_only"
"340","ENA|CAB5753247|CAB5753247.1",NA,NA,NA,NA,"aurantio_only"
"341","ENA|CAB5753325|CAB5753325.1",NA,NA,NA,NA,"aurantio_only"
"342","ENA|CAB5753364|CAB5753364.1",NA,NA,NA,NA,"aurantio_only"
"343","ENA|CAB5753538|CAB5753538.1",NA,NA,NA,NA,"aurantio_only"
"344","ENA|CAB5753585|CAB5753585.1",NA,NA,NA,NA,"aurantio_only"
"345","ENA|CAB5753755|CAB5753755.1",NA,NA,NA,NA,"aurantio_only"
"346","ENA|CAB5753760|CAB5753760.1",NA,NA,NA,NA,"aurantio_only"
"347","ENA|CAB5753778|CAB5753778.1",NA,NA,NA,NA,"aurantio_only"
"348","ENA|CAB5753952|CAB5753952.1",NA,NA,NA,NA,"aurantio_only"
"349","ENA|CAB5753982|CAB5753982.1",NA,NA,NA,NA,"aurantio_only"
"350","ENA|CAB5753989|CAB5753989.1",NA,NA,NA,NA,"aurantio_only"
"351","ENA|CAB5754001|CAB5754001.1",NA,NA,NA,NA,"aurantio_only"
"352","ENA|CAB5754126|CAB5754126.1",NA,NA,NA,NA,"aurantio_only"
"353","ENA|CAB5754130|CAB5754130.1",NA,NA,NA,NA,"aurantio_only"
"354","ENA|CAB5754409|CAB5754409.1",NA,NA,NA,NA,"aurantio_only"
"355","ENA|CAB5754449|CAB5754449.1",NA,NA,NA,NA,"aurantio_only"
"356","ENA|CAB5754454|CAB5754454.1",NA,NA,NA,NA,"aurantio_only"
"357","ENA|CAB5754499|CAB5754499.1",NA,NA,NA,NA,"aurantio_only"
"358","ENA|CAB5754503|CAB5754503.1",NA,NA,NA,NA,"aurantio_only"
"359","ENA|CAB5754507|CAB5754507.1",NA,NA,NA,NA,"aurantio_only"
"360","ENA|CAB5754559|CAB5754559.1",NA,NA,NA,NA,"aurantio_only"
"361","ENA|CAB5754600|CAB5754600.1",NA,NA,NA,NA,"aurantio_only"
"362","ENA|CAB5754628|CAB5754628.1",NA,NA,NA,NA,"aurantio_only"
"363","ENA|CAB5754659|CAB5754659.1",NA,NA,NA,NA,"aurantio_only"
"364","ENA|CAB5754667|CAB5754667.1",NA,NA,NA,NA,"aurantio_only"
"365","ENA|CAB5754694|CAB5754694.1",NA,NA,NA,NA,"aurantio_only"
"366","ENA|CAB5754713|CAB5754713.1",NA,NA,NA,NA,"aurantio_only"
"367","ENA|CAB5754795|CAB5754795.1",NA,NA,NA,NA,"aurantio_only"
"368","ENA|CAB5754806|CAB5754806.1",NA,NA,NA,NA,"aurantio_only"
"369","ENA|CAB5755114|CAB5755114.1",NA,NA,NA,NA,"aurantio_only"
"370","ENA|CAB5755125|CAB5755125.1",NA,NA,NA,NA,"aurantio_only"
"371","ENA|CAB5755129|CAB5755129.1",NA,NA,NA,NA,"aurantio_only"
"372","ENA|CAB5755142|CAB5755142.1",NA,NA,NA,NA,"aurantio_only"
"373","ENA|CAB5755165|CAB5755165.1",NA,NA,NA,NA,"aurantio_only"
"374","ENA|CAB5755193|CAB5755193.1",NA,NA,NA,NA,"aurantio_only"
"375","ENA|CAB5755498|CAB5755498.1",NA,NA,NA,NA,"aurantio_only"
"376","ENA|CAB5755641|CAB5755641.1",NA,NA,NA,NA,"aurantio_only"
"377","ENA|CAB5755940|CAB5755940.1",NA,NA,NA,NA,"aurantio_only"
"378","ENA|CAB5755942|CAB5755942.1",NA,NA,NA,NA,"aurantio_only"
"379","ENA|CAB5756096|CAB5756096.1",NA,NA,NA,NA,"aurantio_only"
"380","ENA|CAB5756248|CAB5756248.1",NA,NA,NA,NA,"aurantio_only"
"381","ENA|CAB5756298|CAB5756298.1",NA,NA,NA,NA,"aurantio_only"
"382","ENA|CAB5756422|CAB5756422.1",NA,NA,NA,NA,"aurantio_only"
"383","ENA|CAB5756452|CAB5756452.1",NA,NA,NA,NA,"aurantio_only"
"384","ENA|CAB5756559|CAB5756559.1",NA,NA,NA,NA,"aurantio_only"
"385","ENA|CAB5756623|CAB5756623.1",NA,NA,NA,NA,"aurantio_only"
"386","ENA|CAB5756648|CAB5756648.1",NA,NA,NA,NA,"aurantio_only"
"387","ENA|CAB5756714|CAB5756714.1",NA,NA,NA,NA,"aurantio_only"
"388","ENA|CAB5756741|CAB5756741.1",NA,NA,NA,NA,"aurantio_only"
"389","ENA|CAB5756773|CAB5756773.1",NA,NA,NA,NA,"aurantio_only"
"390","ENA|CAB5756778|CAB5756778.1",NA,NA,NA,NA,"aurantio_only"
"391","ENA|CAB5756837|CAB5756837.1",NA,NA,NA,NA,"aurantio_only"
"392","ENA|CAB5756952|CAB5756952.1",NA,NA,NA,NA,"aurantio_only"
"393","ENA|CAB5757062|CAB5757062.1",NA,NA,NA,NA,"aurantio_only"
"394","ENA|CAB5757112|CAB5757112.1",NA,NA,NA,NA,"aurantio_only"
"395","ENA|CAB5757138|CAB5757138.1",NA,NA,NA,NA,"aurantio_only"
"396","ENA|CAB5757261|CAB5757261.1",NA,NA,NA,NA,"aurantio_only"
"397","ENA|CAB5757387|CAB5757387.1",NA,NA,NA,NA,"aurantio_only"
"398","ENA|CAB5757394|CAB5757394.1",NA,NA,NA,NA,"aurantio_only"
"399","ENA|CAB5757426|CAB5757426.1",NA,NA,NA,NA,"aurantio_only"
"400","ENA|CAB5757482|CAB5757482.1",NA,NA,NA,NA,"aurantio_only"
"401","ENA|CAB5757485|CAB5757485.1",NA,NA,NA,NA,"aurantio_only"
"402","ENA|CAB5757617|CAB5757617.1",NA,NA,NA,NA,"aurantio_only"
"403","ENA|CAB5757625|CAB5757625.1",NA,NA,NA,NA,"aurantio_only"
"404","ENA|CAB5757674|CAB5757674.1",NA,NA,NA,NA,"aurantio_only"
"405","ENA|CAB5757690|CAB5757690.1",NA,NA,NA,NA,"aurantio_only"
"406","ENA|CAB5757695|CAB5757695.1",NA,NA,NA,NA,"aurantio_only"
"407","ENA|CAB5757700|CAB5757700.1",NA,NA,NA,NA,"aurantio_only"
"408","ENA|CAB5757706|CAB5757706.1",NA,NA,NA,NA,"aurantio_only"
"409","ENA|CAB5757840|CAB5757840.1",NA,NA,NA,NA,"aurantio_only"
"410","ENA|CAB5757952|CAB5757952.1",NA,NA,NA,NA,"aurantio_only"
"411","ENA|CAB5758064|CAB5758064.1",NA,NA,NA,NA,"aurantio_only"
"412","ENA|CAB5758069|CAB5758069.1",NA,NA,NA,NA,"aurantio_only"
"413","ENA|CAB5758218|CAB5758218.1",NA,NA,NA,NA,"aurantio_only"
"414","ENA|CAB5758221|CAB5758221.1",NA,NA,NA,NA,"aurantio_only"
"415","ENA|CAB5758264|CAB5758264.1",NA,NA,NA,NA,"aurantio_only"
"416","ENA|CAB5758281|CAB5758281.1",NA,NA,NA,NA,"aurantio_only"
"417","ENA|CAB5758295|CAB5758295.1",NA,NA,NA,NA,"aurantio_only"
"418","ENA|CAB5758330|CAB5758330.1",NA,NA,NA,NA,"aurantio_only"
"419","ENA|CAB5758362|CAB5758362.1",NA,NA,NA,NA,"aurantio_only"
"420","ENA|CAB5758418|CAB5758418.1",NA,NA,NA,NA,"aurantio_only"
"421","ENA|CAB5758424|CAB5758424.1",NA,NA,NA,NA,"aurantio_only"
"422","ENA|CAB5758452|CAB5758452.1",NA,NA,NA,NA,"aurantio_only"
"423","ENA|CAB5758493|CAB5758493.1",NA,NA,NA,NA,"aurantio_only"
"424","ENA|CAB5758571|CAB5758571.1",NA,NA,NA,NA,"aurantio_only"
"425","ENA|CAB5758579|CAB5758579.1",NA,NA,NA,NA,"aurantio_only"
"426","ENA|CAB5758720|CAB5758720.1",NA,NA,NA,NA,"aurantio_only"
"427","ENA|CAB5758723|CAB5758723.1",NA,NA,NA,NA,"aurantio_only"
"428","ENA|CAB5758728|CAB5758728.1",NA,NA,NA,NA,"aurantio_only"
"429","ENA|CAB5758761|CAB5758761.1",NA,NA,NA,NA,"aurantio_only"
"430","ENA|CAB5758769|CAB5758769.1",NA,NA,NA,NA,"aurantio_only"
"431","ENA|CAB5758939|CAB5758939.1",NA,NA,NA,NA,"aurantio_only"
"432","ENA|CAB5758964|CAB5758964.1",NA,NA,NA,NA,"aurantio_only"
"433","ENA|CAB5759060|CAB5759060.1",NA,NA,NA,NA,"aurantio_only"
"434","ENA|CAB5759072|CAB5759072.1",NA,NA,NA,NA,"aurantio_only"
"435","ENA|CAB5759090|CAB5759090.1",NA,NA,NA,NA,"aurantio_only"
"436","ENA|CAB5759095|CAB5759095.1",NA,NA,NA,NA,"aurantio_only"
"437","ENA|CAB5759303|CAB5759303.1",NA,NA,NA,NA,"aurantio_only"
"438","ENA|CAB5759458|CAB5759458.1",NA,NA,NA,NA,"aurantio_only"
"439","ENA|CAB5759492|CAB5759492.1",NA,NA,NA,NA,"aurantio_only"
"440","ENA|CAB5759598|CAB5759598.1",NA,NA,NA,NA,"aurantio_only"
"441","ENA|CAB5759672|CAB5759672.1",NA,NA,NA,NA,"aurantio_only"
"442","ENA|CAB5759682|CAB5759682.1",NA,NA,NA,NA,"aurantio_only"
"443","ENA|CAB5759948|CAB5759948.1",NA,NA,NA,NA,"aurantio_only"
"444","ENA|CAB5759951|CAB5759951.1",NA,NA,NA,NA,"aurantio_only"
"445","ENA|CAB5759957|CAB5759957.1",NA,NA,NA,NA,"aurantio_only"
"446","ENA|CAB5760092|CAB5760092.1",NA,NA,NA,NA,"aurantio_only"
"447","ENA|CAB5760098|CAB5760098.1",NA,NA,NA,NA,"aurantio_only"
"448","ENA|CAB5760138|CAB5760138.1",NA,NA,NA,NA,"aurantio_only"
"449","ENA|CAB5760207|CAB5760207.1",NA,NA,NA,NA,"aurantio_only"
"450","ENA|CAB5760260|CAB5760260.1",NA,NA,NA,NA,"aurantio_only"
"451","ENA|CAB5760365|CAB5760365.1",NA,NA,NA,NA,"aurantio_only"
"452","ENA|CAB5760375|CAB5760375.1",NA,NA,NA,NA,"aurantio_only"
"453","ENA|CAB5760515|CAB5760515.1",NA,NA,NA,NA,"aurantio_only"
"454","ENA|CAB5760561|CAB5760561.1",NA,NA,NA,NA,"aurantio_only"
"455","ENA|CAB5760565|CAB5760565.1",NA,NA,NA,NA,"aurantio_only"
"456","ENA|CAB5760569|CAB5760569.1",NA,NA,NA,NA,"aurantio_only"
"457","ENA|CAB5760610|CAB5760610.1",NA,NA,NA,NA,"aurantio_only"
"458","ENA|CAB5760636|CAB5760636.1",NA,NA,NA,NA,"aurantio_only"
"459","ENA|CAB5760646|CAB5760646.1",NA,NA,NA,NA,"aurantio_only"
"460","ENA|CAB5760726|CAB5760726.1",NA,NA,NA,NA,"aurantio_only"
"461","ENA|CAB5760747|CAB5760747.1",NA,NA,NA,NA,"aurantio_only"
"462","ENA|CAB5760754|CAB5760754.1",NA,NA,NA,NA,"aurantio_only"
"463","ENA|CAB5760816|CAB5760816.1",NA,NA,NA,NA,"aurantio_only"
"464","ENA|CAB5760833|CAB5760833.1",NA,NA,NA,NA,"aurantio_only"
"465","ENA|CAB5760857|CAB5760857.1",NA,NA,NA,NA,"aurantio_only"
"466","ENA|CAB5760869|CAB5760869.1",NA,NA,NA,NA,"aurantio_only"
"467","ENA|CAB5760915|CAB5760915.1",NA,NA,NA,NA,"aurantio_only"
"468","ENA|CAB5761271|CAB5761271.1",NA,NA,NA,NA,"aurantio_only"
"469","ENA|CAB5761286|CAB5761286.1",NA,NA,NA,NA,"aurantio_only"
"470","ENA|CAB5761290|CAB5761290.1",NA,NA,NA,NA,"aurantio_only"
"471","ENA|CAB5761321|CAB5761321.1",NA,NA,NA,NA,"aurantio_only"
"472","ENA|CAB5761376|CAB5761376.1",NA,NA,NA,NA,"aurantio_only"
"473","ENA|CAB5761508|CAB5761508.1",NA,NA,NA,NA,"aurantio_only"
"474","ENA|CAB5761586|CAB5761586.1",NA,NA,NA,NA,"aurantio_only"
"475","ENA|CAB5761637|CAB5761637.1",NA,NA,NA,NA,"aurantio_only"
"476","ENA|CAB5761654|CAB5761654.1",NA,NA,NA,NA,"aurantio_only"
"477","ENA|CAB5761670|CAB5761670.1",NA,NA,NA,NA,"aurantio_only"
"478","ENA|CAB5761760|CAB5761760.1",NA,NA,NA,NA,"aurantio_only"
"479","ENA|CAB5761789|CAB5761789.1",NA,NA,NA,NA,"aurantio_only"
"480","ENA|CAB5761911|CAB5761911.1",NA,NA,NA,NA,"aurantio_only"
"481","ENA|CAB5762016|CAB5762016.1",NA,NA,NA,NA,"aurantio_only"
"482","ENA|CAB5762023|CAB5762023.1",NA,NA,NA,NA,"aurantio_only"
"483","ENA|CAB5762048|CAB5762048.1",NA,NA,NA,NA,"aurantio_only"
"484","ENA|CAB5762129|CAB5762129.1",NA,NA,NA,NA,"aurantio_only"
"485","ENA|CAB5762142|CAB5762142.1",NA,NA,NA,NA,"aurantio_only"
"486","ENA|CAB5762169|CAB5762169.1",NA,NA,NA,NA,"aurantio_only"
"487","ENA|CAB5762337|CAB5762337.1",NA,NA,NA,NA,"aurantio_only"
"488","ENA|CAB5762367|CAB5762367.1",NA,NA,NA,NA,"aurantio_only"
"489","ENA|CAB5762406|CAB5762406.1",NA,NA,NA,NA,"aurantio_only"
"490","ENA|CAB5762468|CAB5762468.1",NA,NA,NA,NA,"aurantio_only"
"491","ENA|CAB5762473|CAB5762473.1",NA,NA,NA,NA,"aurantio_only"
"492","ENA|CAB5762477|CAB5762477.1",NA,NA,NA,NA,"aurantio_only"
"493","ENA|CAB5762481|CAB5762481.1",NA,NA,NA,NA,"aurantio_only"
"494","ENA|CAB5762490|CAB5762490.1",NA,NA,NA,NA,"aurantio_only"
"495","ENA|CAB5762494|CAB5762494.1",NA,NA,NA,NA,"aurantio_only"
"496","ENA|CAB5762498|CAB5762498.1",NA,NA,NA,NA,"aurantio_only"
"497","ENA|CAB5762541|CAB5762541.1",NA,NA,NA,NA,"aurantio_only"
"498","ENA|CAB5762568|CAB5762568.1",NA,NA,NA,NA,"aurantio_only"
"499","ENA|CAB5762601|CAB5762601.1",NA,NA,NA,NA,"aurantio_only"
"500","ENA|CAB5762662|CAB5762662.1",NA,NA,NA,NA,"aurantio_only"
"501","ENA|CAB5762816|CAB5762816.1",NA,NA,NA,NA,"aurantio_only"
"502","ENA|CAB5762855|CAB5762855.1",NA,NA,NA,NA,"aurantio_only"
"503","ENA|CAB5762943|CAB5762943.1",NA,NA,NA,NA,"aurantio_only"
"504","ENA|CAB5763109|CAB5763109.1",NA,NA,NA,NA,"aurantio_only"
"505","ENA|CAB5763181|CAB5763181.1",NA,NA,NA,NA,"aurantio_only"
"506","ENA|CAB5763275|CAB5763275.1",NA,NA,NA,NA,"aurantio_only"
"507","ENA|CAB5763293|CAB5763293.1",NA,NA,NA,NA,"aurantio_only"
"508","ENA|CAB5763346|CAB5763346.1",NA,NA,NA,NA,"aurantio_only"
"509","ENA|CAB5763351|CAB5763351.1",NA,NA,NA,NA,"aurantio_only"
"510","ENA|CAB5763357|CAB5763357.1",NA,NA,NA,NA,"aurantio_only"
"511","ENA|CAB5763361|CAB5763361.1",NA,NA,NA,NA,"aurantio_only"
"512","ENA|CAB5763442|CAB5763442.1",NA,NA,NA,NA,"aurantio_only"
"513","ENA|CAB5763628|CAB5763628.1",NA,NA,NA,NA,"aurantio_only"
"514","ENA|CAB5763633|CAB5763633.1",NA,NA,NA,NA,"aurantio_only"
"515","ENA|CAB5763754|CAB5763754.1",NA,NA,NA,NA,"aurantio_only"
"516","ENA|CAB5763770|CAB5763770.1",NA,NA,NA,NA,"aurantio_only"
"517","ENA|CAB5763788|CAB5763788.1",NA,NA,NA,NA,"aurantio_only"
"518","ENA|CAB5763839|CAB5763839.1",NA,NA,NA,NA,"aurantio_only"
"519","ENA|CAB5763843|CAB5763843.1",NA,NA,NA,NA,"aurantio_only"
"520","ENA|CAB5763850|CAB5763850.1",NA,NA,NA,NA,"aurantio_only"
"521","ENA|CAB5763854|CAB5763854.1",NA,NA,NA,NA,"aurantio_only"
"522","ENA|CAB5763864|CAB5763864.1",NA,NA,NA,NA,"aurantio_only"
"523","ENA|CAB5763870|CAB5763870.1",NA,NA,NA,NA,"aurantio_only"
"524","ENA|CAB5763975|CAB5763975.1",NA,NA,NA,NA,"aurantio_only"
"525","ENA|CAB5764019|CAB5764019.1",NA,NA,NA,NA,"aurantio_only"
"526","ENA|CAB5764024|CAB5764024.1",NA,NA,NA,NA,"aurantio_only"
"527","ENA|CAB5764128|CAB5764128.1",NA,NA,NA,NA,"aurantio_only"
"528","ENA|CAB5764171|CAB5764171.1",NA,NA,NA,NA,"aurantio_only"
"529","ENA|CAB5764174|CAB5764174.1",NA,NA,NA,NA,"aurantio_only"
"530","ENA|CAB5764207|CAB5764207.1",NA,NA,NA,NA,"aurantio_only"
"531","ENA|CAB5764223|CAB5764223.1",NA,NA,NA,NA,"aurantio_only"
"532","ENA|CAB5764252|CAB5764252.1",NA,NA,NA,NA,"aurantio_only"
"533","ENA|CAB5764330|CAB5764330.1",NA,NA,NA,NA,"aurantio_only"
"534","ENA|CAB5764385|CAB5764385.1",NA,NA,NA,NA,"aurantio_only"
"535","ENA|CAB5764402|CAB5764402.1",NA,NA,NA,NA,"aurantio_only"
"536","ENA|CAB5764406|CAB5764406.1",NA,NA,NA,NA,"aurantio_only"
"537","ENA|CAB5764410|CAB5764410.1",NA,NA,NA,NA,"aurantio_only"
"538","ENA|CAB5764439|CAB5764439.1",NA,NA,NA,NA,"aurantio_only"
"539","ENA|CAB5764615|CAB5764615.1",NA,NA,NA,NA,"aurantio_only"
"540","ENA|CAB5764619|CAB5764619.1",NA,NA,NA,NA,"aurantio_only"
"541","ENA|CAB5764710|CAB5764710.1",NA,NA,NA,NA,"aurantio_only"
"542","ENA|CAB5764732|CAB5764732.1",NA,NA,NA,NA,"aurantio_only"
"543","ENA|CAB5765018|CAB5765018.1",NA,NA,NA,NA,"aurantio_only"
"544","ENA|CAB5765034|CAB5765034.1",NA,NA,NA,NA,"aurantio_only"
"545","ENA|CAB5765055|CAB5765055.1",NA,NA,NA,NA,"aurantio_only"
"546","ENA|CAB5765247|CAB5765247.1",NA,NA,NA,NA,"aurantio_only"
"547","ENA|CAB5765293|CAB5765293.1",NA,NA,NA,NA,"aurantio_only"
"548","ENA|CAB5765307|CAB5765307.1",NA,NA,NA,NA,"aurantio_only"
"549","ENA|CAB5765409|CAB5765409.1",NA,NA,NA,NA,"aurantio_only"
"550","ENA|CAB5765422|CAB5765422.1",NA,NA,NA,NA,"aurantio_only"
"551","ENA|CAB5765434|CAB5765434.1",NA,NA,NA,NA,"aurantio_only"
"552","ENA|CAB5765438|CAB5765438.1",NA,NA,NA,NA,"aurantio_only"
"553","ENA|CAB5765442|CAB5765442.1",NA,NA,NA,NA,"aurantio_only"
"554","ENA|CAB5765489|CAB5765489.1",NA,NA,NA,NA,"aurantio_only"
"555","ENA|CAB5765493|CAB5765493.1",NA,NA,NA,NA,"aurantio_only"
"556","ENA|CAB5765643|CAB5765643.1",NA,NA,NA,NA,"aurantio_only"
"557","ENA|CAB5765648|CAB5765648.1",NA,NA,NA,NA,"aurantio_only"
"558","ENA|CAB5765668|CAB5765668.1",NA,NA,NA,NA,"aurantio_only"
"559","ENA|CAB5765739|CAB5765739.1",NA,NA,NA,NA,"aurantio_only"
"560","ENA|CAB5765747|CAB5765747.1",NA,NA,NA,NA,"aurantio_only"
"561","ENA|CAB5765887|CAB5765887.1",NA,NA,NA,NA,"aurantio_only"
"562","ENA|CAB5765930|CAB5765930.1",NA,NA,NA,NA,"aurantio_only"
"563","ENA|CAB5766069|CAB5766069.1",NA,NA,NA,NA,"aurantio_only"
"564","ENA|CAB5766146|CAB5766146.1",NA,NA,NA,NA,"aurantio_only"
"565","ENA|CAB5766163|CAB5766163.1",NA,NA,NA,NA,"aurantio_only"
"566","ENA|CAB5766178|CAB5766178.1",NA,NA,NA,NA,"aurantio_only"
"567","ENA|CAB5766215|CAB5766215.1",NA,NA,NA,NA,"aurantio_only"
"568","ENA|CAB5766311|CAB5766311.1",NA,NA,NA,NA,"aurantio_only"
"569","ENA|CAB5766373|CAB5766373.1",NA,NA,NA,NA,"aurantio_only"
"570","ENA|CAB5766428|CAB5766428.1",NA,NA,NA,NA,"aurantio_only"
"571","ENA|CAB5766435|CAB5766435.1",NA,NA,NA,NA,"aurantio_only"
"572","ENA|CAB5766449|CAB5766449.1",NA,NA,NA,NA,"aurantio_only"
"573","ENA|CAB5766521|CAB5766521.1",NA,NA,NA,NA,"aurantio_only"
"574","ENA|CAB5766619|CAB5766619.1",NA,NA,NA,NA,"aurantio_only"
"575","ENA|CAB5766621|CAB5766621.1",NA,NA,NA,NA,"aurantio_only"
"576","ENA|CAB5766626|CAB5766626.1",NA,NA,NA,NA,"aurantio_only"
"577","ENA|CAB5766728|CAB5766728.1",NA,NA,NA,NA,"aurantio_only"
"578","ENA|CAB5766750|CAB5766750.1",NA,NA,NA,NA,"aurantio_only"
"579","ENA|CAB5766754|CAB5766754.1",NA,NA,NA,NA,"aurantio_only"
"580","ENA|CAB5766762|CAB5766762.1",NA,NA,NA,NA,"aurantio_only"
"581","ENA|CAB5766827|CAB5766827.1",NA,NA,NA,NA,"aurantio_only"
"582","ENA|CAB5766926|CAB5766926.1",NA,NA,NA,NA,"aurantio_only"
"583","ENA|CAB5766945|CAB5766945.1",NA,NA,NA,NA,"aurantio_only"
"584","ENA|CAB5767092|CAB5767092.1",NA,NA,NA,NA,"aurantio_only"
"585","ENA|CAB5767096|CAB5767096.1",NA,NA,NA,NA,"aurantio_only"
"586","ENA|CAB5767103|CAB5767103.1",NA,NA,NA,NA,"aurantio_only"
"587","ENA|CAB5767112|CAB5767112.1",NA,NA,NA,NA,"aurantio_only"
"588","ENA|CAB5767116|CAB5767116.1",NA,NA,NA,NA,"aurantio_only"
"589","ENA|CAB5767119|CAB5767119.1",NA,NA,NA,NA,"aurantio_only"
"590","ENA|CAB5767156|CAB5767156.1",NA,NA,NA,NA,"aurantio_only"
"591","ENA|CAB5767210|CAB5767210.1",NA,NA,NA,NA,"aurantio_only"
"592","ENA|CAB5767230|CAB5767230.1",NA,NA,NA,NA,"aurantio_only"
"593","ENA|CAB5767300|CAB5767300.1",NA,NA,NA,NA,"aurantio_only"
"594","ENA|CAB5767305|CAB5767305.1",NA,NA,NA,NA,"aurantio_only"
"595","ENA|CAB5767324|CAB5767324.1",NA,NA,NA,NA,"aurantio_only"
"596","ENA|CAB5767335|CAB5767335.1",NA,NA,NA,NA,"aurantio_only"
"597","ENA|CAB5767411|CAB5767411.1",NA,NA,NA,NA,"aurantio_only"
"598","ENA|CAB5767506|CAB5767506.1",NA,NA,NA,NA,"aurantio_only"
"599","ENA|CAB5767516|CAB5767516.1",NA,NA,NA,NA,"aurantio_only"
"600","ENA|CAB5767638|CAB5767638.1",NA,NA,NA,NA,"aurantio_only"
"601","ENA|CAB5767703|CAB5767703.1",NA,NA,NA,NA,"aurantio_only"
"602","ENA|CAB5767709|CAB5767709.1",NA,NA,NA,NA,"aurantio_only"
"603","ENA|CAB5767711|CAB5767711.1",NA,NA,NA,NA,"aurantio_only"
"604","ENA|CAB5767749|CAB5767749.1",NA,NA,NA,NA,"aurantio_only"
"605","ENA|CAB5767892|CAB5767892.1",NA,NA,NA,NA,"aurantio_only"
"606","ENA|CAB5768034|CAB5768034.1",NA,NA,NA,NA,"aurantio_only"
"607","ENA|CAB5768039|CAB5768039.1",NA,NA,NA,NA,"aurantio_only"
"608","ENA|CAB5768097|CAB5768097.1",NA,NA,NA,NA,"aurantio_only"
"609","ENA|CAB5768098|CAB5768098.1",NA,NA,NA,NA,"aurantio_only"
"610","ENA|CAB5768100|CAB5768100.1",NA,NA,NA,NA,"aurantio_only"
"611","ENA|CAB5768104|CAB5768104.1",NA,NA,NA,NA,"aurantio_only"
"612","ENA|CAB5768148|CAB5768148.1",NA,NA,NA,NA,"aurantio_only"
"613","ENA|CAB5768175|CAB5768175.1",NA,NA,NA,NA,"aurantio_only"
"614","ENA|CAB5768355|CAB5768355.1",NA,NA,NA,NA,"aurantio_only"
"615","ENA|CAB5768402|CAB5768402.1",NA,NA,NA,NA,"aurantio_only"
"616","ENA|CAB5768407|CAB5768407.1",NA,NA,NA,NA,"aurantio_only"
"617","ENA|CAB5768541|CAB5768541.1",NA,NA,NA,NA,"aurantio_only"
"618","ENA|CAB5768550|CAB5768550.1",NA,NA,NA,NA,"aurantio_only"
"619","ENA|CAB5768602|CAB5768602.1",NA,NA,NA,NA,"aurantio_only"
"620","ENA|CAB5768640|CAB5768640.1",NA,NA,NA,NA,"aurantio_only"
"621","ENA|CAB5768674|CAB5768674.1",NA,NA,NA,NA,"aurantio_only"
"622","ENA|CAB5768741|CAB5768741.1",NA,NA,NA,NA,"aurantio_only"
"623","ENA|CAB5768808|CAB5768808.1",NA,NA,NA,NA,"aurantio_only"
"624","ENA|CAB5768813|CAB5768813.1",NA,NA,NA,NA,"aurantio_only"
"625","ENA|CAB5768818|CAB5768818.1",NA,NA,NA,NA,"aurantio_only"
"626","ENA|CAB5768822|CAB5768822.1",NA,NA,NA,NA,"aurantio_only"
"627","ENA|CAB5768840|CAB5768840.1",NA,NA,NA,NA,"aurantio_only"
"628","ENA|CAB5768869|CAB5768869.1",NA,NA,NA,NA,"aurantio_only"
"629","ENA|CAB5768873|CAB5768873.1",NA,NA,NA,NA,"aurantio_only"
"630","ENA|CAB5768877|CAB5768877.1",NA,NA,NA,NA,"aurantio_only"
"631","ENA|CAB5768948|CAB5768948.1",NA,NA,NA,NA,"aurantio_only"
